LicenseNumber,LicenseType,LicenseTypeSubCategory,LicenseCategoryNumber,LicenseStatus,LicenseSubStatus,BusinessName,DoingBusinessAs,LocationStreetAddress,LocationCity,LocationState,LocationZip,LocationCounty
020855900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03572,,2645 STATE ROAD,CUYAHOGA FALLS,OH,44223,Summit
020898550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03672,,2335 JOHN GRAY ROAD,CINCINNATI,OH,45231,Hamilton
021019200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03741,,302 CANTON ROAD,AKRON,OH,44312,Summit
020942950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03792,,9520 FIELDS ERTEL ROAD,LOVELAND,OH,45140,Hamilton
020126900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03807,,5508 BRIDGETOWN ROAD,CINCINNATI,OH,45248,Hamilton
020961000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #03864,,719 OHIO PIKE,CINCINNATI,OH,45245,Hamilton
020972150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04044,,"1223 CLEVELAND AVENUE, N.W.",CANTON,OH,44703,Stark
020972100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04101,,5122 W. TUSCARAWAS,CANTON,OH,44708,Stark
021066800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04130,,3020 MAYFIELD ROAD,CLEVELAND HEIGHTS,OH,44118,Cuyahoga
021041450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04159,,6300 PEARL ROAD,PARMA HEIGHTS,OH,44130,Cuyahoga
021086300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04202,,127 E. PLEASANT VALLEY ROAD,SEVEN HILLS,OH,44131,Cuyahoga
020090650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04245,,5403 N. BEND ROAD,CINCINNATI,OH,45247,Hamilton
021014700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04246,,2320 BOUDINOT AVENUE,CINCINNATI,OH,452383417,Hamilton
021017800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04294,,5881 SOM CENTER ROAD,WILLOUGHBY,OH,44094,Lake
021033050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04295,,2086 GRAHAM,STOW,OH,44224,Summit
021051350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04317,,9400 MENTOR AVENUE,MENTOR,OH,44060,Lake
021026400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04397,,7295 MARKET STREET,BOARDMAN,OH,44512,Mahoning
021050850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04520,,1260 E. CENTRAL,MIAMISBURG,OH,45342,Montgomery
021062850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04521,,6495 OLD TROY PIKE,HUBER HEIGHTS,OH,45424,Montgomery
020125300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04522,,9775 COLERAIN AVENUE,CINCINNATI,OH,45251,Hamilton
021057150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04567,,6485 WILMINGTON PIKE,CENTERVILLE,OH,45459,Greene
021231200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04639,,4497 FAR HILLS AVENUE,KETTERING,OH,45429,Montgomery
021110600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04684,,12777 ROCKSIDE ROAD,GARFIELD HEIGHTS,OH,44125,Cuyahoga
021086350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04685,,2135 WARRENSVILLE CENTER ROAD,SOUTH EUCLID,OH,44121,Cuyahoga
021143150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04775,,9043 DARROW ROAD,TWINSBURG,OH,44087,Summit
021093950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04776,,900 WOOSTER ROAD NORTH,BARBERTON,OH,44203,Summit
021086450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04893,,12110 LEBANON ROAD,SHARONVILLE,OH,45241,Hamilton
021117600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04975,,1542 WAYNE AVENUE,DAYTON,OH,45410,Montgomery
021155950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04976,,2710 SALEM AVENUE,DAYTON,OH,45406,Montgomery
021121950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #04983,,"4024 FULTON DRIVE, N.W.",CANTON,OH,44718,Stark
021374800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05031,,7260 PEARL ROAD,MIDDLEBURG HEIGHTS,OH,441304873,Cuyahoga
021122150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05138,,100 CLEVELAND STREET,ELYRIA,OH,44035,Lorain
020397200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05196,,6355 DIXIE HIGHWAY,FAIRFIELD,OH,45014,Butler
020562250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05203,,1090 HIGH STREET,HAMILTON,OH,45011,Butler
020500100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05205,,1086 READING ROAD,MASON,OH,45040,Warren
021193000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05206,,11701 DETROIT AVENUE,LAKEWOOD,OH,44107,Cuyahoga
021204600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05319,,925 WOODVILLE ROAD,TOLEDO,OH,43605,Wood
021253600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05323,,1910 S. REYNOLDS ROAD,TOLEDO,OH,436141438,Lucas
021228350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05324,,1330  N. REYNOLDS ROAD,TOLEDO,OH,43615,Lucas
021186550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05430,,4121 HOOVER AVENUE,DAYTON,OH,45402,Montgomery
021158750,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05431,,1337 PEARL ROAD,BRUNSWICK,OH,44212,Medina
021179150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05473,,25524 CENTER RIDGE ROAD,WESTLAKE,OH,44145,Cuyahoga
021186600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05517,,2600 S. SMITHVILLE ROAD,DAYTON,OH,45420,Montgomery
021186050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05549,,804 W Market St,Warren,OH,44481-1038,Trumbull
021244700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05550,,21010 CENTER RIDGE ROAD,ROCKY RIVER,OH,44116,Cuyahoga
020338700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05632,,9 WEST MITCHELL AVENUE,CINCINNATI,OH,452171525,Hamilton
021221150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05639,,320 S. WATER STREET,KENT,OH,44240,Portage
020683000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05762,,7804 CINCINNATI-DAYTON ROAD,WEST CHESTER,OH,45069-6003,Butler
021187600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05820,,6101 ANDREWS ROAD,MENTOR ON THE LAKE,OH,44060,Lake
021240350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05821,,132 RICHMOND STREET,PAINESVILLE,OH,44077,Lake
021252050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #05906,,2562 NAVARRE AVENUE,OREGON,OH,43616,Lucas
021272850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06115,,6805 HOSPITAL DRIVE,DUBLIN,OH,430168556,Franklin
021342550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06116,,9110 DUBLIN ROAD,POWELL,OH,430659588,Delaware
021297150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06119,,7900 E. BROAD STREET,BLACKLICK,OH,43004,Franklin
021303800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06168,,4580 MONROE STREET,TOLEDO,OH,436134738,Lucas
020602700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06191,,10529 LOVELAND-MADEIRA ROAD,LOVELAND,OH,45140-8963,Clermont
021242300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06273,,3015 E. LIVINGSTON AVENUE,COLUMBUS,OH,432093047,Franklin
021242250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06378,,2770 W. BROAD STREET,COLUMBUS,OH,432042641,Franklin
021283600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06458,,805 N. COURT STREET,MEDINA,OH,442561718,Medina
021264500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06471,,700 S. BREIEL BLVD,MIDDLETOWN,OH,450446202,Butler
021265150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06485,,19 LONDON ROAD,DELAWARE,OH,430152613,Delaware
021261300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06521,,2609 E. MAIN STREET,SPRINGFIELD,OH,455035114,Clark
021300300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06522,,1880 S. LIMESTONE STREET,SPRINGFIELD,OH,45505,Clark
021349550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06574,,5411 LEAVITT RD.,LORAIN,OH,440532155,Lorain
021301200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06588,,32798 WALKER ROAD,AVON LAKE,OH,44012,Lorain
021327250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06589,,5501 MAHONING AVENUE,AUSTINTOWN,OH,44515-2316,Mahoning
020465550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06653,,3105 GLENDALE MILFORD ROAD,CINCINNATI,OH,452413134,Hamilton
021309700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06659,,4071 LEE ROAD,"CLEVELAND,",OH,44128,Cuyahoga
021294550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06675,,2560 BELMONT AVE.,YOUNGSTOWN,OH,445052407,Mahoning
021311250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06682,,8614 PRINCETON GLENDALE ROAD,WEST CHESTER,OH,450691839,Butler
021327300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06888,,5027 YOUNGSTOWN-WARREN RD,NILES,OH,444464905,Trumbull
021354400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06889,,6270 SOM CENTER ROAD,SOLON,OH,441392913,Cuyahoga
021317850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06981,,1280 DEMOREST ROAD,COLUMBUS,OH,43204,Franklin
021325800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #06990,,183 E. DAYTON YELLOW SPRINGS RD,FAIRBORN,OH,45324,Greene
020420750,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07046,,4610 PLEASANT AVENUE,FAIRFIELD,OH,450141664,Butler
021389400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07113,,3093 CLEVELAND AVENUE,COLUMBUS,OH,43224,Franklin
020529900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07181,,4241 GLENWAY AVENUE,CINCINNATI,OH,45205,Hamilton
020497450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07239,,562 MAIN STREET,HAMILTON,OH,450133222,Butler
021355850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07256,,2140 E. DOROTHY LANE,KETTERING,OH,454201114,Montgomery
021382900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07331,,20 W. MARKET STREET,TROY,OH,45373,Miami
021370700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07332,,904 COLUMBUS AVENUE,LEBANON,OH,450361402,Warren
021416650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07368,,4890 NORTH HIGH STREET,COLUMBUS,OH,432141552,Franklin
021367000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07392,,1033 MILITARY ROAD,ZANESVILLE,OH,437011342,Muskingum
020468100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07435,,4605 MONTGOMERY RD,NORWOOD,OH,452122607,Hamilton
021374200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07441,,701 N. CABLE RD,LIMA,OH,458051737,Allen
020629350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07470,,1032 HARRISON AVENUE,HARRISON,OH,45030-1522,Hamilton
021444500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07474,,751 RICHMOND ROAD,RICHMOND HEIGHTS,OH,44143,Cuyahoga
021375500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07489,,57 W. MAIN STREET,AMELIA,OH,451021737,Clermont
021370650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07523,,5690 W. BROAD STREET,GALLOWAY,OH,43119-8127,Franklin
021453800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07524,,6266 GENDER ROAD,CANAL WINCHESTER,OH,431102042,Franklin
021374250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07525,,2150 E. DUBLIN GRANVILLE ROAD,COLUMBUS,OH,432293513,Franklin
021374150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07541,,1425 N. 21ST STREET,NEWARK,OH,430553069,Licking
021386050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07637,,1243 STATE ROUTE 28,MILFORD,OH,451502248,Clermont
021423700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07683,,15031 SR 224 E,FINDLAY,OH,45840-7764,Hancock
021435000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07684,,2366 HARDING HWY,LIMA,OH,458043426,Allen
021440850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07719,,"663 E. AURORA ROAD, STE 1",MACEDONIA,OH,44056-1805,Summit
021436800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07798,,911 N. MEMORIAL DRIVE,LANCASTER,OH,431301745,Fairfield
021417900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07799,,850 NORTH BRIDGE STREET,CHILLICOTHE,OH,45601,Ross
021505950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07861,,30 W. MCKINLEY WAY,POLAND,OH,445141988,Mahoning
021444600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07865,,1950 WALES RD. NE,MASSILLON,OH,44646-4110,Stark
020493450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07877,,7398 WOOSTER PIKE,CINCINNATI,OH,452273834,Hamilton
021440250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07884,,1140 NORTH LIMESTONE STREET,SPRINGFIELD,OH,45503,Clark
021458900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07885,,5901 SPRINGBORO PIKE,WEST CARROLLTON,OH,454493249,Montgomery
021413800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07900,,2203 BEECHMONT AVE,CINCINNATI,OH,45230-1518,Hamilton
021458350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07940,,748 N. STATE STREET,WESTERVILLE,OH,43082,Delaware
021446900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07941,,1400 MICHIGAN STREET,SIDNEY,OH,453652449,Shelby
021422400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07942,,4617 E. MAIN STREET,WHITEHALL,OH,43213-3298,Franklin
021435950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #07973,,2110 STRINGTOWN RD,GROVE CITY,OH,431232931,Franklin
021568450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09047,,1000 PARK AVENUE WEST,MANSFIELD,OH,44906,Richland
021606550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09073,,20200 VAN AKEN BLVD.,SHAKER HEIGHTS,OH,44122,Cuyahoga
021523550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09077,,3390 ELM ROAD N.E.,WARREN,OH,444832614,Trumbull
021505300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09093,,5195 N. HAMILTON RD.,COLUMBUS,OH,432301313,Franklin
021525650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09120,,859 EAST MAIN STREET,LANCASTER,OH,43130,Fairfield
021591800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09193,,2615 BRICE ROAD,REYNOLDSBURG,OH,43068,Franklin
021533400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09337,,5815 SECOR ROAD,TOLEDO,OH,43623,Lucas
021591350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09346,,9166 STATE ROUTE 43,STREETSBORO,OH,44241,Portage
021542300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09372,,33760 CENTER RIDGE ROAD,NORTH RIDGEVILLE,OH,44039,Lorain
021546400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09377,,2124 E. STATE STREET,SALEM,OH,44460,Columbiana
021529550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09385,,2012 S. UNION,ALLIANCE,OH,44601,Stark
021710350,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09407,,14815 MADISON AVENUE,LAKEWOOD,OH,441074009,Cuyahoga
021541650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09409,,10003 FREMONT PIKE,PERRYSBURG,OH,435513330,Wood
021553400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09483,,1829 N. CLINTON STREET,DEFIANCE,OH,435128555,Defiance
021626300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09520,,5011 PRINCETON ROAD,LIBERTY TOWNSHIP,OH,450119737,Butler
021557100,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09540,,4530 KENNY ROAD,COLUMBUS,OH,432203509,Franklin
021607650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09541,,5555 NEW ALBANY RD.,NEW ALBANY,OH,43054,Franklin
021534950,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09577,,7776 COX LANE,WEST CHESTER,OH,45069,Butler
021613050,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09636,,6385 BRANCH HILL GUINEA PIKE,LOVELAND,OH,45140,Hamilton
021637000,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09669,,15 S. MAIN STREET,HUBBARD,OH,44425,Trumbull
021720450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09733,,1300 E. 2ND STREET,FRANKLIN,OH,450051898,Warren
020085700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09775,,406 MAIN STREET,CINCINNATI,OH,45202-0001,Hamilton
021577200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09833,,318 W. PROSPECT ROAD,ASHTABULA,OH,44004,Ashtabula
021564750,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09873,,911 S. MAIN STREET,CENTERVILLE,OH,454585801,Montgomery
021657400,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09903,,3800 TIPPECANOE ROAD,YOUNGSTOWN,OH,445113310,Mahoning
021690300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #09904,,5383 CEMETERY ROAD,HILLIARD,OH,43026-1502,Franklin
021555150,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10029,,27251 WOLF ROAD,BAY VILLAGE,OH,441402020,Cuyahoga
021555550,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10032,,8966 BRECKSVILLE ROAD,BRECKSVILLE,OH,44141,Cuyahoga
021701500,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10050,,6201 E. BROAD STREET,COLUMBUS,OH,43213-5500,Franklin
021673800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10051,,8060 S. MASON MONTGOMERY ROAD,MASON,OH,450409597,Warren
021754900,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10053,,3141 TREMONT ROAD,UPPER ARLINGTON,OH,432212034,Franklin
021555300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10220,,520 BROADWAY AVENUE,BEDFORD,OH,441462724,Cuyahoga
021614450,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10222,,2730 BROADWAY,LORAIN,OH,44052,Lorain
021730850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10295,,1321 DELAWARE AVENUE,MARION,OH,433026421,Marion
021637850,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10327,,1000 E. MAIN STREET,GREENVILLE,OH,453312802,Darke
021625300,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10328,,7888 YORK ROAD,PARMA,OH,44130,Cuyahoga
020527200,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10493,,398 ANDERSON FERRY ROAD,CINCINNATI,OH,45238-5695,Hamilton
021678800,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10518,,6707 N. RIDGE ROAD,MADISON,OH,44057,Lake
021708700,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10567,,95 W. GARFIELD ROAD,AURORA,OH,44202-6547,Portage
021677250,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10569,,2249 YOUNGSTOWN WARREN ROAD,NILES,OH,444464567,Trumbull
021715600,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10579,,403 S. MAIN STREET,BRYAN,OH,43506,Williams
021751650,Terminal - Pharmacy - Category 3,IL - Large Chain Retail (12+ Outlets),3,Active,,WALGREENS #10580,,5000 BRANDT PIKE,HUBER HEIGHTS,OH,454246108,Montgomery
